
Topic 25:

-0.03935224252544206	0.20327967405319214	2.8559999999999994	0.6464000000000001	0.974099018741206
-0.045379489251321084	0.20703013837337494	2.7840000000000003	0.7348000000000001	0.9897976741227152
-0.04701512380485219	0.20895542502403258	2.736	0.7256	0.9894178450982294
-0.050939779724944255	0.20728580057621002	2.8080000000000003	0.7452	0.990444957496653
-0.050090642134349196	0.2088874727487564	2.744	0.728	0.9898618529651575
-0.061791781867488835	0.19939755499362946	2.816	0.5264	0.9575425688347934
-0.02116725260179657	0.2117810308933258	2.9199999999999995	0.734	0.983511582829091
-0.013282295673842584	0.2169851392507553	2.9840000000000004	0.8400000000000001	0.9942558706048807
-0.0071871414498439435	0.22109190821647645	2.9840000000000004	0.8432000000000001	0.9943738896176679
-0.010978971758646327	0.21818616688251496	2.944	0.8452	0.9947158663816402
-0.15801289267056767	0.16845781356096268	2.352	0.39360000000000006	0.8908659514520881
-0.01891786776964228	0.21910324692726135	2.904	0.6564	0.9735686476604652
-0.0025562447102788623	0.22564731538295746	2.9519999999999995	0.818	0.9893950699637741
0.0026179771161131916	0.2276015281677246	2.928	0.8764	0.994823600037255
0.0034034808313442703	0.22839733958244324	2.896	0.874	0.9949690295579414
-0.2672538566404784	0.1347223699092865	2.104	0.5432	0.9308640207246033
-0.002279835925153929	0.24217036962509156	2.9519999999999995	0.5144	0.9552305876021597
0.016531643458369043	0.24918682277202606	2.968	0.71	0.9764348562280146
0.022385834506882814	0.24626813530921937	2.976	0.8560000000000001	0.9932805503204735
0.012809361223462757	0.24460275173187257	2.9360000000000004	0.8628	0.9937106683728615
-0.2108282558437904	0.15346940457820893	2.184	0.5304	0.8956313881404359
-0.20809991896001562	0.15672195255756377	2.216	0.5087999999999999	0.8968452343536747
0.032254866440129565	0.2787670850753784	3.0	0.5675999999999999	0.9594190606122837
0.02796741552074991	0.2726393401622772	2.976	0.7612	0.984118645915817
0.030146822757688412	0.26982206106185913	2.976	0.8455999999999999	0.9926978867052403
-0.03951230072026226	0.2004539430141449	2.864	0.6372	0.9722711510722741
-0.041848001055704916	0.20709594786167146	2.776	0.7348000000000001	0.9897083053679004
-0.049914507795408715	0.20784634053707124	2.72	0.7260000000000001	0.9894479109180759
-0.04874354820856507	0.20949399173259736	2.752	0.7375999999999999	0.9902233129587105
-0.048649336175422234	0.2091679096221924	2.736	0.7315999999999999	0.9900287387267375
-0.06035153275939618	0.19524541795253753	2.8240000000000003	0.5132000000000001	0.9535059909600518
-0.020823753686549245	0.21227233707904816	2.9520000000000004	0.7263999999999999	0.9817779735528782
-0.013821025809589294	0.21711793243885041	2.976	0.8404	0.9940559816467752
-0.016028866221368007	0.21658486425876616	2.9279999999999995	0.8548	0.9950624846606194
-0.012061327482323875	0.21803680062294006	2.944	0.8427999999999999	0.9947286552780568
-0.12745283046361192	0.1654776841402054	2.392	0.34240000000000004	0.8699592758524842
-0.019578299046927074	0.21800017952919007	2.936	0.654	0.9727360151032867
-0.0007488152522242354	0.2258502095937729	2.9440000000000004	0.812	0.9881584515950946
0.004574151084855911	0.2296232759952545	2.928	0.8700000000000001	0.9945361405137343
0.0050295529785053285	0.22874832153320312	2.912	0.8736	0.9949944385139731
-0.2530213795243981	0.1360231816768646	2.08	0.5067999999999999	0.8903812849979277
-0.009597107341466809	0.2420778751373291	2.968	0.47319999999999995	0.9451816462655867
0.01709897799566836	0.24765560925006866	2.976	0.714	0.9761255527644312
0.016640485047064807	0.2449342906475067	2.9520000000000004	0.8648	0.9934581998691752
